"COULOMMIERS","3300","3600","3500","4100","4300","4200","4600","4400","4300","5200","5500","6200","6200","6300","6500","6900","7200","6487","5855","6130","6272","6949","7119","7750","7750","9415","13041","16310","17653","21289","23922"
"FERTE-SOUS-JOUARRE","3900","3900","4100","4400","4200","4200","4500","4800","4500","4800","4900","4600","4700","4800","4800","4800","4900","4900","4469","4619","4458","4653","4792","5012","5012","5482","6277","6872","10528","12018","12818"
"FONTAINEBLEAU","8100","8000","7500","9700","10400","10700","11900","10800","10900","11700","12500","13300","14200","14100","17000","17100","17800","14871","15118","15916","16762","18011","17890","22904","22904","27864","34302","35896","35525","35706","36713"
"MEAUX","8500","7800","8000","9400","9900","10500","10800","11300","11200","11700","12500","12300","12800","13500","13700","13900","13600","12205","11984","12678","13339","13188","13327","15358","15358","24207","37054","49967","55520","63006","67956"
"MONTEREAU-FAUT-YONNE","4200","4500","4500","4900","5500","6100","6200","6700","6700","7000","7300","7700","7700","8000","7900","8200","8600","8561","8698","9183","9863","9288","8962","13041","13041","17778","25136","27517","26600","26037","25580"
"NEMOURS","3800","3600","3500","3800","3900","3700","3700","3900","4000","3900","4300","4500","4500","4600","4900","5100","5100","4922","4779","4860","4973","4955","5346","7852","7852","9670","13487","16505","17877","18962","18713"
"PROVINS","5700","6000","5800","7200","7300","7800","7500","7600","7300","7600","7700","8200","8300","8900","8800","8700","8700","7857","7121","7752","7908","8094","8459","9188","9188","10730","11880","12724","12982","12771","12814"
"RAMBOUILLET","3100","3000","3000","4100","4100","4400","4200","4000","4700","4800","5200","5600","5900","6100","6200","6200","6500","4886","5020","5047","5578","6144","6808","7745","7745","11121","14225","18660","21246","24343","24758"
"NIORT","16200","18200","17000","18600","18700","20000","20800","20800","21300","20900","22300","23000","23200","23700","23900","23300","23800","20939","21622","23406","23759","25600","32356","39308","39308","44517","55187","63387","61321","65792","66092"
"PARTHENAY","4000","4300","4200","4900","5000","4700","5100","4800","4800","5100","6300","6600","7300","6900","7500","7200","7500","6750","6308","6554","6901","7171","7559","8036","8036","9612","12640","17624","17693","17214","17891"
"SAINT-MAIXENT-L'ECOLE","4300","4200","4100","4100","4100","4100","3900","4100","4700","4300","4800","5600","5000","5400","4900","5400","5600","4078","4272","4095","4635","4679","5094","5830","5830","7285","8604","9013","9435","9315","9170"
"ABBEVILLE","19200","18200","16900","18100","19200","19300","20100","19400","18200","19400","19300","19800","19900","19700","20400","20700","20400","18843","19709","19201","18912","18880","16176","19109","19109","22005","24861","26282","26403","25286","26049"
"AMIENS","45000","46100","44400","49600","52100","56600","58800","61100","63700","66900","74200","80300","83700","88700","90800","90900","93200","87100","87866","90012","90228","92827","84342","90491","95302","112752","135080","150980","152962","156120","160815"
"DOULLENS","3700","3900","4000","4400","4400","4500","4900","4700","4700","4800","4600","4400","4600","4600","5300","5900","6100","5528","5307","5429","5457","5449","4969","5351","5351","6169","7102","7428","6994","6615","6635"
"MONTDIDIER","3800","3800","3700","3900","4100","4100","4300","4300","4200","4400","4600","4700","4600","4600","4400","4400","4500","4342","3072","4601","4215","4147","4141","4368","4368","5430","5828","6204","6194","6262","6498"
"PERONNE","3800","4100","3900","4300","4900","4400","4400","4300","4200","4400","4700","4800","4700","4800","4700","4500","4700","3927","2989","4160","4130","4104","3718","5063","5063","5941","8648","10498","10966","10339","10179"
"ROYE","3600","3700","3600","3900","3800","3700","3800","2600","3900","4000","4000","3900","3900","4300","4300","4400","4500","4423","3900","5252","5296","4890","4329","4578","4578","4912","5211","6265","6650","6333","6529"
"SAINT-VALERY-SUR-SOMME","3300","3300","3200","3400","3700","3400","3500","3700","3700","3600","3500","3500","3500","3600","3500","3700","3500","3464","3326","3025","2909","2916","2854","3112","3112","3169","3240","3072","2935","2769","2686"
"ALBI","11700","11800","11600","14200","13800","14600","15500","16400","17500","19200","20400","21200","20900","21500","22600","23300","25100","21870","24247","26580","26340","27070","30739","31943","31943","37384","52187","58053","58938","64359","66231"
"CASTRES","16400","17600","17400","20700","20800","22100","21500","21400","23500","25900","27400","27400","27500","28200","27300","28300","27800","24444","23854","25363","26646","27550","29130","31903","31903","36645","41557","46133","45740","46482","53082"
"GAILLAC","7700","8200","8000","8200","8200","7900","7800","7900","7800","8100","8300","8300","7700","7500","7700","7500","7300","7080","6662","6838","7206","7525","8312","9342","9342","9847","11588","11989","11754","11742","12671"
"LAVAUR","7200","7200","6900","7000","7300","7300","7400","7400","7300","7600","6900","7000","6500","6400","6500","6400","6100","5990","5308","5478","5769","5242","5576","6115","6115","6697","7873","8541","8737","9211","9772"
"MAZAMET","7100","8100","8600","9700","9900","10400","10900","12900","14000","14200","14400","14700","14400","13700","14000","14400","14800","14573","13481","14263","15073","14976","14687","16806","16806","21735","27804","27765","26673","25484","25849"
"BEAUMONT-DE-LOMAGNE","4100","4200","4100","4200","4200","4200","4300","4500","4300","4500","4400","4200","4000","3900","3700","3500","3600","3505","2947","3090","3011","3006","3007","3163","3163","3479","3629","3625","3577","3488","3690"
"CASTELSARRASIN","7100","7400","7000","7300","7000","6900","6800","6800","6500","6900","7200","7600","7800","7900","7900","7500","7000","6485","6597","7396","7491","7224","8216","9311","9311","10379","11260","10674","10871","11317","11352"
"MOISSAC","10200","10600","10500","10700","10700","10300","10400","9700","9000","9100","9200","9200","8800","8800","8400","8200","8100","7878","6953","7167","7528","7741","8642","8919","8919","10261","11797","11772","11137","11971","12321"
"MONTAUBAN","25500","23900","21800","25000","24700","25100","27100","26000","25600","27000","28300","29900","30400","29500","30500","28700","29800","25318","23644","26475","27050","29165","34268","36107","36107","40476","45305","47432","50046","53010","56734"
"BRIGNOLES","5900","5600","5300","5600","5800","5800","6100","5900","5600","5800","5700","4900","4800","4800","4700","4400","4500","4178","3792","4781","4765","5218","5739","6076","6076","7455","9030","9902","10344","12150","13569"
"CUERS","5100","5000","4200","4600","4400","4400","4300","4300","4000","4200","3800","3500","3400","3400","3100","3100","3000","3038","3253","3306","3468","3529","3672","4142","4142","4665","5106","5451","6563","7027","8174"
"DRAGUIGNAN","9800","9800","7900","9900","9000","11100","10100","9800","9400","9200","9100","9800","9800","10000","9700","9800","10000","9075","8580","8735","10307","10957","11150","12263","12263","14234","19736","23596","29327","37419","41533"
"FREJUS","2600","3000","3000","3100","2700","2700","2900","3100","3100","3500","3100","3500","6800","7500","8500","8800","4000","8993","11640","15640","16876","17263","16407","8903","19041","27594","40792","49601","59483","73967","83840"
"SAINT-TROPEZ","3700","3600","3500","3600","3600","3600","3400","3700","3500","3500","3500","3600","3500","3600","3700","3700","3700","3698","3810","4248","4521","4056","4140","4910","4910","5668","7191","6907","8225","8376","8154"
"TOULON","35100","41600","44200","72300","79800","94200","99500","91100","82000","84000","85000","86100","94800","114500","125600","126300","129900","116417","115301","128743","144835","163797","155182","134976","166030","219836","337476","375866","408768","437553","519640"
"APT","5700","6000","5900","5900","5800","5800","5800","5900","5900","5700","5700","5700","5700","5900","5900","6400","6300","6225","5532","6371","6343","6049","6153","6489","6489","7453","9620","12352","13364","14381","14100"
"AVIGNON","33500","35400","35800","38900","39600","40400","39300","39500","40900","40900","40300","43600","46100","47800","49800","51200","52000","44829","45180","48477","54191","55790","57564","58353","63352","84290","136760","160333","172405","181136","253580"
"CAVAILLON","6900","7000","7100","7400","7400","7400","7800","8000","8000","8500","8600","9100","9100","9400","9900","10000","9400","9295","8798","10273","11580","12337","13571","14674","14674","17053","24885","28655","29569","34686","37721"
"ISLE-SUR-LA-SORGUE","6100","6300","6200","6400","6500","6500","6500","6500","6300","6500","6200","6300","6000","6300","6500","6500","6100","5836","5484","5875","6161","6219","6670","7381","7381","8694","9740","11508","12728","15564","26419"
"ORANGE","9100","8900","8500","9200","9800","10600","10000","10600","10100","10200","10300","10300","9900","10000","10100","10300","11100","9947","10164","10341","10957","11835","12717","15350","15350","19594","23798","24439","25517","26964","37279"
"PERTUIS","4500","4500","4400","4500","4800","5000","4900","4800","5500","5600","5600","5500","4900","4900","4800","5000","5000","4971","4753","5030","5401","5229","5469","5621","5621","6774","8355","10117","12430","15791","17833"
"VALREAS","4300","4300","4600","4700","4700","4900","4900","4700","4700","4700","4800","4900","5000","5400","5400","5500","5400","5940","4704","4673","4776","4625","5068","5577","5577","6559","7885","8458","8721","9069","9425"
"FONTENAY-LE-COMTE","7500","7700","7200","8000","7900","7700","8000","8100","7700","8500","9300","10200","9900","10100","10500","10300","10400","8400","7895","8189","7915","7999","8891","10143","10143","11216","13206","15429","16508","16246","15667"
"LUCON","3800","3800","4000","4600","4800","5100","5600","6000","6100","6200","6300","6500","6500","6700","6800","6800","6800","6475","6068","6113","6324","6628","6907","7300","7300","7597","8243","9002","9066","9099","9311"
"ROCHE-SUR-YON","3900","5300","5200","6900","7500","8200","8300","8700","8800","9800","10600","11800","12200","12700","13600","13700","14900","12310","12430","12780","13478","14239","16185","22698","22698","28573","35068","43813","44181","45219","49262"
"SABLES-D'OLONNE","4900","4800","5100","6300","6000","6500","7000","7400","8300","9300","10400","11100","11600","11800","12200","12700","14000","13804","12805","13370","13362","14111","17082","17509","17509","18396","28159","30938","32429","35352","38500"
"CHATELLERAULT","9400","9700","9600","11600","12400","14100","14200","14300","15600","18100","18300","17400","22500","20000","20800","18200","18300","17566","17089","16903","17160","18402","21806","24648","24648","32624","35791","37077","35795","36298","36026"
"LOUDUN","5100","5000","5000","4700","4600","4800","4500","4400","4500","4500","4500","4500","4700","4600","4600","4700","4800","4642","4697","5108","4928","5056","5111","5932","5932","6214","7062","8035","8120","7854","7704"
"MONTMORILLON","3600","4200","4700","4800","5200","5000","5100","5200","5000","5100","5100","5200","5300","5300","5200","5100","4900","4847","4313","4452","4266","4461","5013","5064","5064","5743","6031","6683","6954","6667","6898"
"POITIERS","23100","22000","22400","26800","29300","30900","30600","31000","30000","33300","36200","36900","37500","38500","39900","39300","41200","35619","34097","36271","36091","39588","44395","48563","48563","68077","78318","96835","101868","107625","119371"
"BELLAC","3600","3000","3600","3700","3800","3600","3600","3700","3400","4000","4500","4800","4900","4800","4800","4500","4900","3743","3248","3615","3577","3964","3981","4365","4365","4763","5240","5359","6167","6061","5680"
"LIMOGES","27100","29700","26500","38100","41600","46600","51100","53000","55100","59000","63800","68500","72700","77700","84100","88600","92200","85173","84009","93440","87418","89724","102560","102456","102456","118914","146045","165828","170454","170065","173299"
"SAINT-JUNIEN","5900","5700","5400","5900","5900","6000","6800","7300","7400","8200","8100","8500","9400","9700","11400","11400","11400","11320","10006","10020","10014","10245","10495","10442","10442","11132","11298","11271","10805","10604","10666"
"SAINT-LEONARD-DE-NOBLAT","5700","6000","5600","6100","6200","6200","6200","6300","6000","6000","6200","6000","6000","5600","5900","6000","6400","6284","6521","5728","5708","5444","5530","5610","5610","5664","5709","5457","5275","5024","4764"
"SAINT-YRIEIX-LA-PERCHE","6500","6900","7100","7500","7500","7700","7600","7800","7100","7400","8100","7600","8700","8500","8400","7900","8200","7623","7036","7098","7102","7143","6982","6928","6928","6887","6726","7116","7342","7558","7251"
"CHARMES","3000","2900","2900","3000","3000","3000","3100","3100","3000","3100","3300","3300","3400","3600","3700","4100","4100","4021","4031","4257","4131","4074","3783","4870","4870","5177","5787","6351","6118","5515","5466"
"EPINAL","9100","9500","10000","11500","11000","11100","12000","11900","11800","14900","16400","20900","23200","26500","30800","32500","34200","27927","27385","27275","28059","30881","29588","37169","37169","42760","47584","53338","51249","62140","62504"
"MIRECOURT","5600","5700","5400","5500","5400","5200","5500","5700","5500","5300","5300","5500","5100","5100","5000","5500","6000","5648","5044","5333","4963","5171","5126","6060","6060","6827","7662","8713","9071","9322","8581"
"NEUFCHATEAU","3500","3600","3500","3800","3700","3600","3600","3800","3800","3900","4200","4300","4000","4200","4000","4100","4000","3835","3796","3845","3852","3917","3895","6199","6199","7127","7736","8612","8336","7803","7533"
"RAMBERVILLERS","5000","5000","4700","4900","4800","4700","4900","5000","5300","5300","5200","5700","5700","5700","5700","5600","5800","4897","5428","5633","5633","5791","5841","6240","6240","7042","7205","7034","6861","6219","6329"
"RAON-L'ETAPE","3200","3500","3500","3600","3700","3400","3500","3100","3800","4000","4000","4000","4000","4400","4500","7800","8400","8366","7005","7219","7051","7134","6323","6968","6968","7600","7696","7711","7599","7357","7286"
"REMIREMONT","4700","5100","5100","5400","5300","5200","5700","6100","6500","7900","8100","8800","9400","10500","10300","10500","11000","9268","8883","8774","8535","8811","8834","12387","12387","12666","15604","19071","19830","21873","22601"
"SAINT-DIE","7700","7900","8300","8800","9000","9000","9600","10500","12300","14500","15300","17100","18100","21400","21500","22100","23100","20356","18722","18833","18695","17675","15163","21482","21482","24418","26767","27299","27679","27806","29443"
"AUXERRE","11400","11600","11200","14000","14200","15100","15100","15500","15600","16200","17000","17500","18000","18600","18900","20900","21900","18780","17486","19429","19856","20734","21562","24179","24179","29989","36078","40160","41282","42005","40945"
"AVALLON","5600","5300","5400","5700","5900","5500","5500","6100","5800","5900","6100","6300","6100","5800","5900","5800","5900","5639","4959","5238","5416","5682","5407","5282","5282","5974","6779","8810","8895","8617","8217"
"JOIGNY","5500","5500","5800","6800","6500","6600","6000","6200","6400","6300","6500","6500","6200","6300","6300","6100","6200","5146","5026","5401","5533","5873","5708","6601","6601","7119","9679","10947","9628","9697","10032"
"SENS","9300","9100","9700","10500","10600","10500","11100","11900","11500","12300","13500","14000","14000","14900","15000","15000","15000","13656","14164","14917","15775","16119","16202","19802","19802","23040","27542","33137","35148","36221","38717"
"TONNERRE","4200","4300","4100","4400","4700","4700","4800","5400","5300","5500","5700","5100","4700","4700","4700","4500","4400","4277","4151","4289","4368","4272","4102","4257","4257","5595","5834","6767","6533","6605","6583"
"VILLENEUVE-SUR-YONNE","5000","5200","4500","5400","5200","5000","5000","5000","5100","5100","5000","5100","5100","4900","4800","4700","4400","4436","3910","4038","4191","4091","4282","4372","4372","4333","4442","4763","4980","5054","5404"
"BELFORT","5800","5700","5600","6700","7800","7500","8100","8400","8000","15200","19300","22200","25500","28700","35200","37300","45300","38016","39296","42723","45211","45365","45472","44735","49577","62014","70685","74519","75018","77844","81524"
"ETAMPES","8100","7900","7900","8200","8100","8100","8200","8200","7800","7800","7700","8500","8600","8600","9000","9200","9500","9209","9181","9657","9654","10349","10225","11706","11706","13489","17811","21724","22646","25981","26604"
